DOI,new_feature_1mag_first_auth,new_feature_2mag_first_auth,new_feature_3mag_first_auth,new_feature_4mag_first_auth,new_feature_5mag_first_auth,new_feature_6mag_first_auth,new_feature_7mag_first_auth,new_feature_8mag_first_auth,new_feature_9mag_first_auth,new_feature_10mag_first_auth,new_feature_11mag_first_auth,new_feature_12mag_first_auth,new_feature_13mag_first_auth,new_feature_14mag_first_auth,new_feature_15mag_first_auth,new_feature_16mag_first_auth,new_feature_17mag_first_auth,new_feature_18mag_first_auth,new_feature_19mag_first_auth,new_feature_20mag_first_auth,new_feature_21mag_first_auth,new_feature_22mag_first_auth,new_feature_23mag_first_auth,new_feature_24mag_first_auth,new_feature_25mag_first_auth,new_feature_26mag_first_auth,new_feature_27mag_first_auth,new_feature_28mag_first_auth,new_feature_29mag_first_auth,new_feature_30mag_first_auth,new_feature_31mag_first_auth,new_feature_32mag_first_auth,new_feature_33mag_first_auth,new_feature_34mag_first_auth,new_feature_35mag_first_auth,new_feature_36mag_first_auth,new_feature_37mag_first_auth,new_feature_38mag_first_auth,new_feature_39mag_first_auth,new_feature_40mag_first_auth,new_feature_41mag_first_auth,new_feature_42mag_first_auth,new_feature_43mag_first_auth,new_feature_44mag_first_auth,new_feature_45mag_first_auth,new_feature_46mag_first_auth,new_feature_47mag_first_auth,new_feature_48mag_first_auth,new_feature_49mag_first_auth,new_feature_50mag_first_auth,new_feature_51mag_first_auth,new_feature_52mag_first_auth,new_feature_53mag_first_auth,new_feature_54mag_first_auth,new_feature_55mag_first_auth,new_feature_56mag_first_auth,new_feature_57mag_first_auth,new_feature_58mag_first_auth,new_feature_59mag_first_auth,new_feature_60mag_first_auth,new_feature_61mag_first_auth,new_feature_62mag_first_auth,new_feature_63mag_first_auth,new_feature_64mag_first_auth,new_feature_65mag_first_auth,new_feature_66mag_first_auth,new_feature_67mag_first_auth,new_feature_68mag_first_auth,new_feature_69mag_first_auth,new_feature_70mag_first_auth,new_feature_71mag_first_auth,new_feature_72mag_first_auth,new_feature_73mag_first_auth,new_feature_74mag_first_auth,new_feature_75mag_first_auth,new_feature_76mag_first_auth,new_feature_77mag_first_auth,new_feature_78mag_first_auth,new_feature_79mag_first_auth,new_feature_80mag_first_auth,new_feature_81mag_first_auth,new_feature_82mag_first_auth,new_feature_83mag_first_auth,new_feature_84mag_first_auth,new_feature_85mag_first_auth,new_feature_86mag_first_auth,new_feature_87mag_first_auth,new_feature_88mag_first_auth,new_feature_89mag_first_auth,new_feature_90mag_first_auth,new_feature_91mag_first_auth,new_feature_92mag_first_auth,new_feature_93mag_first_auth,new_feature_94mag_first_auth,new_feature_95mag_first_auth,new_feature_96mag_first_auth,new_feature_97mag_first_auth,new_feature_98mag_first_auth,new_feature_99mag_first_auth,new_feature_100mag_first_auth,new_feature_101mag_first_auth,new_feature_102mag_first_auth,new_feature_103mag_first_auth,new_feature_104mag_first_auth,new_feature_105mag_first_auth,new_feature_106mag_first_auth,new_feature_107mag_first_auth,new_feature_108mag_first_auth,new_feature_109mag_first_auth,new_feature_110mag_first_auth,new_feature_111mag_first_auth,new_feature_112mag_first_auth,new_feature_113mag_first_auth,new_feature_114mag_first_auth,new_feature_115mag_first_auth,new_feature_116mag_first_auth,new_feature_117mag_first_auth,new_feature_118mag_first_auth,new_feature_119mag_first_auth,new_feature_120mag_first_auth,new_feature_121mag_first_auth,new_feature_122mag_first_auth,new_feature_123mag_first_auth,new_feature_124mag_first_auth,new_feature_125mag_first_auth,new_feature_126mag_first_auth,new_feature_127mag_first_auth,new_feature_128mag_first_auth,new_feature_129mag_first_auth,new_feature_130mag_first_auth,new_feature_131mag_first_auth,new_feature_132mag_first_auth,new_feature_133mag_first_auth,new_feature_134mag_first_auth,new_feature_135mag_first_auth,label,Fold_Id
10.1111/ajps.12086,0.009974447,0.07754852599999999,-0.2301276,-0.1062643,0.60710824,-0.029346243,0.10268313,0.23076645,0.15509596,0.28267467,0.06611903,-0.27079365,-0.084872335,-0.10779718,-0.057206392,0.30500170000000004,-0.060224604,-0.28293705,-0.21482442,0.22290285,-0.12654613,0.22401479,0.40759107,-0.061293576,0.13189636,0.0089158835,0.16108194,-0.00478237,0.06282725,-0.34561425,0.09550261,0.11345517,0.11067537,0.08400902,0.22972715,-0.13737376,-0.3956568,-0.06928321,0.041077115,0.0038976402,-0.113596536,-0.20229685,-0.16129345,0.40618744,0.059196174,0.06889533,-0.17594445,0.01912331,-0.3738549000000001,0.27053472,-0.017247915,0.18402475,-0.39967114,-0.04135343,-0.08594483,0.27314302,0.009950459,-0.014741627,0.06339257,0.08951412,0.145174,0.17417605,0.19257781,-0.05355838,0.42456207,-0.12556669,0.27303234,-0.0013883488,-0.20297405,-0.016084475,-0.17323963,-0.2282765,0.09363789,0.069151916,0.32894203,-0.063599326,0.044966772,0.011146018999999998,-0.35810968,0.11022226,0.12408806,-0.2734256,0.13700820000000002,0.20657633,0.16011623,0.013553454,-0.021505658,0.3353253,-0.030083407000000006,0.05865273,-0.000659912,-0.24186702,-0.3507847,-0.42782864,-0.02791617,-0.024310514,0.15634367,-0.17543022,0.08015950000000001,-0.0385211,0.51662105,-0.015315656,-0.023029007,0.3050797,0.031033337,0.09555027,0.009360384,-0.14727505,-0.34050235,0.28147316,0.21206462,0.24360427,0.24212207,0.011660954,0.07603628,0.108119994,-0.30791240000000003,0.15069301,0.15915973,0.003820824,-0.34873757,-0.0584622,0.36793,0.31795672,0.12023049,0.18809493,0.14222871,-0.0017659185,0.06429691,-0.15975648,-0.26404878,0.5047819,-0.033269063,0.052728955,-0.0035094048,1.0,1.0
10.1086/686941,-0.1710938,-0.27012265,-0.12043941,-0.06432062,0.06926704,0.5690434,0.27698916,-0.11862654,-0.27478215,0.11933998,0.073935926,0.08030345,-0.3268003,0.32157046,0.30975738,-0.10012819,0.28619614,0.013250662,0.19775057,0.16094206,0.19185725,0.1458271,0.29540497,-0.17248155,0.19243342,-0.078814566,-0.05261216,-0.15585233,0.06636673,-0.3868477,-0.079764396,0.037396956,0.061900645,-0.2787815,-0.07651966,-0.15611641,0.5766564999999999,0.28410047,-0.062076285,0.42527705,-0.0695776,-0.19121282,-0.023066768,-0.035249468,0.0013138875,0.056757357,0.022247884,-0.35095656,0.26208684,-0.24196967,0.041799873,0.2577399,0.021729428,-0.29342678,-0.24240218,-0.025260212,0.31284747,-0.107,-0.29829606,0.08364163,-0.026056362000000003,0.14099126,-0.030571802,-0.07287231,-0.08686785400000001,-0.29738066,0.35212818,-0.0122679565,-0.075860366,0.03490036,-0.018582428,-0.31633306,0.2690219,0.20632161,0.37895703,0.1158606,-0.36701337,0.030417515,-0.02681946,0.24017641,0.14999261,0.0066995886,0.18251885,0.1788034,0.16918613,0.19038025,-0.06042455,0.19234578,-0.026451932,0.00364105,-0.06748627,-0.006978311,0.026868174,0.107981175,-0.24122864,-0.2104968,0.31453443,0.38135982,0.1905401,-0.2903194000000001,-0.24295266,0.28544292,-0.25896043,0.056438867,0.224816,0.24934292,-0.019114865,0.14519902,0.22124732,-0.11550271,-0.35315344,0.1384865,-0.006248442,0.62747824,-0.24142678,-0.18204306,0.12496323,-0.18490148,0.42520404,0.26282242,-0.25316688,-0.22765985,0.0057923426,0.4247955,0.061127827,-0.18433188,0.10001816,0.45680332,0.22825967,-0.061706565,0.013013654,-0.31566550000000004,0.062103,-0.11559592,0.17001782,1.0,5.0
10.1162/qjec.2010.125.3.1051,0.11987543,0.31186652,-0.48229656,-0.32522938,0.08005047,0.10213596,1.07441,-0.49649295,-0.0043340186,0.542502,0.40493074,-0.27898428,-0.12516579,0.29979342,-0.27426767,0.3884354,0.42365664,0.24354357,0.33919254,-0.71656233,0.62260467,0.3856384,-0.32284304,-0.2013213,-0.17790748,-0.42916986,0.4699561,0.01577386,0.13165565,-1.0721521,-0.2601919,0.103634074,0.14497563,0.16772632,0.08372608599999999,-0.39906144,-0.28551543,0.36967656,-0.08970833,-0.08348749,-0.41935593,0.011383032,0.27220437,0.040677007,0.2551622,0.24922302,0.0036730226,-0.05080575,-0.059494246,-0.020434495,0.44634905,0.36099672,-0.33404073,-0.20767185,0.012999304,0.033345073,-0.034679916,0.69498277,0.4296653,-0.15967585,-0.06964156,-0.17760417,0.12867266,-0.02157114,-0.099756174,0.09988099,0.32272786,0.110398486,-0.33960024,0.25436723,0.5547122,0.16800651,-0.2952239,-0.27348277,-0.20998505,-0.028549291,0.052028682,-0.10315921,0.17012829,0.014601571,0.2744035,-0.10543205,0.42892528,0.25185004,-0.16212970000000002,0.35308066,0.2165169,-0.13564622,0.22740902,-0.2163841,-0.5657684000000001,-0.21656674,-0.0098768845,0.16241556,0.19724163,-0.1763345,-0.13897955,0.035342228,0.10820888,-0.30745885,0.33370176,0.1205534,-0.041846544,0.26019937,0.35300675,0.48335052,-0.30290467,0.11223658,-0.1410628,0.018685102,0.23166162,-0.21350524,0.009168136,-0.21435495,-0.11273451,0.33213657,-0.5320948,-0.3315163,-0.017656548,0.020746881,-0.081815384,0.5026447,0.3195694000000001,-0.49088532,0.076587506,0.111758925,-0.1471759,0.11203812,-0.2032444,-0.34824798,-0.1828151,-0.13998677,-0.0048209075,-0.039088737,-0.08283227,1.0,7.0
10.1177/0956797617734827,0.19452876,0.3223243,-0.35531312,0.11999309,0.54523385,-0.08923913,0.16084008,0.09406517,-0.014112341,0.22803268,-0.07768071,-0.4660281,-0.0799006,0.19732344,-0.05816648,-0.0516158,0.056408882,-0.12160124,-0.24293536,-0.16517033,0.20034732,0.14661188,0.16482662,0.16907175,0.24631153,-0.014709809,-0.014648733,-0.12130589,-0.010331204,-0.07201242,0.13049266,0.18196245,-0.028048735,0.16245995,0.32292372,-0.12407066,-0.2057902,-0.009595021,0.22858702,0.18740867,-0.17363891,-0.049022537000000005,-0.07793908,0.25782960000000005,-0.11639044,-0.093106635,-0.31242192,-0.11002071,0.11036683,0.069760114,0.005636309,0.06669164400000001,-0.13368611,0.012121719,-0.002182898,0.14669712,-0.119767316,-0.12763982,0.021707352000000003,0.07404026,0.008612311,0.19764079,0.054724127,-0.086485095,0.023299728,-0.12112161,0.0702363,-0.04427686,-0.063736826,-0.15003295,-0.0123210475,-0.28853290000000004,-0.21306998,0.27473134,0.29482841,0.001960571,0.3681921,-0.08060062,-0.20797503,0.15633010000000006,0.08558872,-0.3635936,0.0011850887,0.03335409,0.21091959,0.01013333,0.25182146,0.17630473,0.0075682355,0.28497458,0.088535324,-0.06345052,-0.3825872,-0.25407243,-0.09934543,0.029669464,0.2285768,-0.20511435,0.17204407,0.024710994,0.531039,-0.20545293,0.20854202,0.23564483,-0.15977703,0.100939125,-0.053823505,-0.15470129,-0.14937401,0.11115763,0.092247434,0.333602,0.16332002,-0.048850678,0.120650336,0.14009239,-0.005306089,0.071236596,0.24372736,0.28470215,-0.3261502,-0.09938336,0.0063341325,0.29016513,0.03196081,0.42434216,0.1076177,-0.045748454,0.040601794,-0.24391514,0.06089387,0.4903301,0.16100429,0.16457078,-0.017795863000000002,1.0,5.0
10.1016/j.jbusres.2016.08.025,-0.08707438,0.16322103,-0.26688296,-0.34850866,0.5633616,-0.098281875,-0.029127179,-0.06938994,0.13724747,0.19970992,0.2898113,-0.047098,0.3620518,-0.035039563,-0.16976033,0.46875873,0.17751983,-0.3273388,-0.1950351,0.03315218,-0.24530447,-0.13797104,0.24472307,0.02359303,0.005484245699999999,0.15124688,-0.028362267000000007,-0.14390172,0.17433928,-0.0050610327,-0.17112401,0.13441847,0.019066595,0.0043003447,0.3729364,0.022176001,-0.10377071,0.10077069,0.2111825,0.12794858,0.18601742,-0.45676523,-0.46783954,0.30571714,-0.08575497,-0.18416539,-0.21225367,-0.19521162,-0.0108716525,0.15273779999999998,-0.15902278,-0.027924499,-0.18780884,0.2548361,-0.10653496,-0.070375994,0.08419734,-0.10767364,-0.03243046,-0.040188815,0.16848423,0.15414192,0.040102772,-0.1803764,0.37571073,-0.11361348,0.27255878,-0.023129664,-0.24048439,-0.009209648,-0.13577694,-0.2567774,0.29744455,0.48455694,0.46936738,0.2768102,0.20964749,0.0059429333,-0.22415134,0.06360466,-0.018558538,0.038789116,0.21695316,-0.0013218392,-0.032281157000000005,0.12198225,0.24801388,0.31876585,0.1286144,0.2727585,0.22559561,-0.0133240335,-0.30556297,-0.39514834,-0.020723319,-0.023739176,-0.116500884,-0.01055012,-0.07269071,-0.015880631,0.25495902,0.10276692,0.17508757,0.4737402,-0.071207516,0.16884878,-0.20345104,-0.35450429999999994,-0.18254769,0.14345777,-0.11537765,0.021896945,0.14156395,-0.36019832,-0.029194782,0.114016764,0.059546173,0.18449001,0.20790243,0.10218127,-0.14066972,-0.13911778,0.17121316,0.48837882,0.2193557,0.21954814,0.14550418,-0.111207746,0.043764856,-0.21051279,-0.030926535,0.32166344,0.22763811,-0.027788779,0.04241313,0.0,7.0
10.1093/esr/jcu083,-0.21912095,-0.5339941999999999,0.059885707,-0.1676763,0.20155413,0.35088181,0.12696888,-0.12748696,-0.118062854,0.24911533,-0.06294905,-0.22862418,-0.14513409,0.25369582,0.45388907,-0.11306692,0.2463405,-0.09551373,-0.013477865,-0.059285983,0.27417532,-0.042584028,-0.11008895,-0.30768803,-0.12501287,-0.11453253,0.056883503,-0.11034207,-0.16774131,-0.25296238,-0.22192533,0.21189386,0.14650637,-0.21920684,0.02038699,-0.09585002,0.649964,0.12386407,-0.036570016,0.2011812,0.022736333,0.018097624,0.17541304,0.06921972,-0.026222508,-0.11215525,0.16290994,-0.491462,0.19405285,0.031349003,0.2119836,0.12872095,0.30527923,-0.059215028,-0.18397154,0.1324621,0.025683502,-0.30529183,-0.17143075,0.009214359,-0.00462715,0.067719124,0.0019521391,-0.28939426,-0.42661288,-0.40921494,0.2974559,-0.058042973,0.010548671,0.08897029599999999,0.13098636,-0.22467144,0.14434505,0.14802241,0.3764859,-0.069151506,-0.30090356,-0.33318093,-0.056803383,0.18965784,0.32455394,0.06842441,0.30694556,0.20005716,0.08580667,0.18337734,-0.04299653,0.19383521,0.08465876,0.093302645,-0.2369515,0.08797394,-0.14187249999999998,0.077162854,-0.28204468,-0.16771796,0.26669395,0.29784468,0.19941047,-0.3982634,0.029235763,0.051059812,-0.3030345,0.066445604,0.000114400515,0.15012908,-0.25514856,0.14521837,0.15372972,-0.13904868,-0.12853403,-0.004416026,0.09892336,0.5560879,-0.17864332,-0.008186429,0.10396596,-0.15221263,0.5663285,0.28996894,-0.10475164,-0.46879143,0.102699764,0.11575378,0.09266166,0.19854361,0.09644758,0.30227607,-0.035613906,-0.57173115,0.06827107,-0.2817863,0.039385576,-0.10228098,0.29090273,1.0,6.0
10.1111/j.1745-9125.2010.00210.x,-0.32790837,-0.44541323,0.14081904,-0.00063750736,-0.03292915,0.5396913000000001,0.32584652,-0.09501483,-0.19718796,0.25389323,-0.10752382,0.05480439,-0.361394,0.17732513,0.40545648,0.032138616,0.2741199,-0.031521726,0.034032576,-0.1322575,0.31721663,-0.053090602,-0.08712051,-0.5430994,-0.07152262,-0.18173051,-0.054982476,-0.10588995,0.014595897,-0.4968795999999999,-0.26760983,0.011790907,0.07631982,0.025091495,-0.1887511,-0.0040732636,0.6632329,0.11665869,-0.30028418,0.118564084,0.17416695,-0.13825610000000002,0.124932274,-0.08684563,0.15158533,0.09916318,0.22037762,-0.40541476,0.17143139999999998,0.05490547,0.2845631,0.1971271,-0.056143478,-0.033194244,-0.13593996,-0.02641282,0.019036323,-0.06675369999999999,-0.094731055,-0.058533933,-0.17410684,0.09223738,-0.012019894,-0.3619675,-0.12381484,-0.3793465,0.3914218,-0.061362866,0.015221084,0.22133586,0.07811839999999999,-0.33279797,0.11570387,0.10132673,0.18045105,0.15468623,-0.39689702,-0.08653508,-0.05421026,0.13378578,0.1977825,0.09398368,0.042281438,0.2613847,0.19781722,0.123168536,-0.08087788,0.25835627,0.10265332,0.057913743,-0.12902924,0.34620359999999994,-0.29292643,0.022228254,-0.17427997,0.049835917,0.07814529,0.25140536,0.281636,-0.2908849,0.14521508,0.33567286,-0.23669517,0.06766671,-0.011724277,0.26789840000000004,-0.14348991,-0.048934437,0.062233727,-0.02672941,-0.33606628,0.1763141,0.21440457,0.40557367,-0.23959355,-0.17464769,-0.016572166,0.048658244,0.32432368,0.047459677,0.042295787,-0.31220815,0.20741992,0.089254744,0.113220826,0.06560058,0.26636994,0.023857972,-0.016283788,-0.23654939,-0.10851284,-0.24058385,0.13350783,0.0058576046,0.16584161,1.0,5.0
10.1037/lhb0000078,-0.5780721999999999,-0.09061367,0.060142417,-0.83662146,0.12076573,0.027316114,0.89586973,0.74478626,0.17059937,0.60947436,0.7709765000000001,-0.4325478,0.9261677,0.4416925,0.27456984,0.13164647,0.09263302,0.28127664,0.7174241,0.12439811,0.046364393,-0.021288529,-0.08339417,0.6294919,-0.03786294,-0.31502095,0.04948507,0.03695125,-0.74181986,-0.27690858,0.39133823,0.14039572,0.20061116,0.5053113,-0.17868547,-0.095878504,0.4715621,0.5341793,-0.032556012,-0.17546283,-0.20914982,0.38055694,0.15972316,0.2822547,-0.22411275,0.9146339,-0.200488,0.16627067,-0.28980044,-0.43355733,0.09889468,-0.07710016,-0.30734318,0.1867353,-0.14128236,-0.037439737,-0.07607910000000001,0.047358528,0.6075158,-0.25919184,0.118845604,0.2811519,-0.04341622,-0.8206011999999999,0.026778912,-0.32187808,0.32279915,0.41925618,0.63513035,0.3253719,-0.0910185,-0.4435270000000001,0.29913342,0.32659787,0.73509777,-0.13829629,0.025967216,0.65579206,-0.07290164,0.37182167,0.14166471,-0.38156492,0.24545683,-0.20382875,-0.13134074,0.58202434,-0.25610444,-0.04905181,0.32258058,0.39989057,-0.07055974,0.4558133,0.036658656,-0.03951312,-0.43583915,-0.31257066,-0.59966844,0.124930985,0.56580037,-0.22353502,-0.21037988,0.12542436,0.7912397,0.0873829,0.4063946,0.1116252,0.25368,-0.18754642,0.19014339,-0.0327289,-0.054078665,-0.08998946,-0.5111140000000001,0.39868116,-0.32958356,-0.004566656,0.39994675,0.31522742,0.017840976,0.23895748,-0.25239334,-0.56981516,-0.1138858,0.5255932,-0.014380024,-0.16000274,-0.055790212,0.67303383,0.021502223,-0.46835652,-0.23670359,-0.023595484,-0.20423748,0.19258663,-0.20022847,1.0,5.0
10.1016/j.jbusres.2008.12.002,-0.13527943,-0.30170828,0.33991724,-0.34913212,0.016207345,0.39557832,0.28844517,0.00769296,-0.2781059,0.27624872,-0.2671598,-0.044637617,-0.19768798,0.08996886,0.4058076,-0.072878346,0.25747973,-0.057803188,0.12860080000000002,-0.1310084,0.38626724,0.042728107,0.14157017,-0.34817800000000004,0.08565609,-0.12898463,0.029099809,-0.18334965,0.14530893,-0.16233889999999998,-0.069836766,0.11675524,0.17340106,-0.18624581,-0.23891704,-0.28429183,0.5502054,0.31861654,0.027760806,0.12979674,-0.045355447,-0.10679181,0.22572395,-0.039420087,0.34797946,0.051925432,0.18861963,-0.52445114,0.28264025,0.047675207,0.23738621,0.026528671,0.19468717,-0.33558553,-0.19643937,0.047059223,-0.030153021,0.00077909004,-0.10553002,-0.00861931,0.04071144,0.06073088,-0.190421,-0.29711974,-0.25770417,-0.28039935,0.2953723,0.32061574,0.101437725,0.084125735,0.20179608,-0.3880369,-0.009967274,0.09936654,0.42794773,0.19555695,-0.3493104,-0.17567992,0.060483392,0.048045326,0.20196174,0.013532302,0.08222474,-0.058614183,0.15544622,0.032841295,0.014613057,0.2692615,0.08233117,0.2056859,-0.32097232,0.14949579999999998,-0.24804251,-0.00612649,-0.3312343,0.035093375,0.19690324,0.3074421,0.11631729,-0.60405517,0.048401505,0.12652493,-0.29745242,0.06268438,0.0019813075,0.24078397,-0.23376504,0.10702219,0.36406973,0.077129066,-0.004441699,0.0800137,0.058477577,0.59840876,0.02631202,-0.17256329999999998,0.10786598,-0.16097562,0.4114781,0.04835204,-0.12619746,-0.4491702,0.18125527,0.25644925,0.08388432,0.21858042,0.126347,0.15854548,0.11112129,-0.40937734,-0.122991726,-0.38019648,-0.034354404,0.026936,0.3667942,0.0,10.0
10.3102/0002831212473349,-0.38966918,-0.34897956,0.06826701,0.18879683,-0.049438678,0.33994287,0.36063832,-0.0035405746,-0.46906632,-0.06092534,-0.25261295,0.12275917,-0.33188808,0.34738259999999993,0.32937792,0.05669974,0.4255753,0.13319673,0.13526337,0.033901468,0.2912906,-0.261538,-0.12164466,-0.4150006,0.0047002104,-0.24308172,-0.041801166,-0.11324566,-0.22489111,-0.15379652,-0.16419971,0.12696764,0.0738381,-0.08179685,-0.15540305,-0.10538243,0.549428,0.3018047,-0.20988545,-0.0032872069,-0.15390632,-0.31037593,0.0725506,0.096352644,0.1497243,0.23519602,0.1038997,-0.6051933,0.21371415,-0.044209354000000006,0.27,0.005095634,0.27833468,-0.015792185,-0.1569056,0.2295135,0.07646464,-0.01616784,0.044303443,0.27681009999999995,-0.15189329,0.05276997,-0.08986809,-0.32957065,-0.14270906,-0.43516594,0.48954841,-0.2750785,-0.14392604,0.24450372,0.25183174,-0.32926363,-0.10757738,0.37067458,0.16300762,-0.15503109,-0.36982265,-0.05275226,0.0043834806,0.3635642,0.46712217,-0.11570221,0.28219163,0.35460234,0.14261203,0.10947159,-0.30234778,0.015626506999999998,0.040007096,-0.32707593,-0.055178802,0.27207723,-0.064741276,0.084321246,-0.41841322,-0.17466491,0.026149679,0.45193145,0.39990819,-0.39194748,-0.08114175,0.057585295,-0.44404975,0.09311982,0.17498678,0.36487064,0.15210064,0.16815643,0.12968741,-0.07313865,-0.19724704,0.0751878,0.08855110000000001,0.46153036,0.017374627,0.0017063654999999998,-0.19761312,-0.06035902,0.38339436,0.15283996,0.13271163,-0.62436396,-0.020108674,0.15312585,0.11456149,0.11319072,0.41621172,0.2005607,0.42775834,-0.5426470999999999,0.054887142,-0.06966023,0.33872792,-0.044516053,0.26476192,0.0,7.0
10.1016/j.leaqua.2009.03.004,-0.08674641,0.41032743,-0.014395135,0.09904507,0.5513786999999999,0.0749855,-0.0057328725,0.108107,-0.24253201,0.16275744,-0.097508766,-0.18695194,-0.09307707,0.25488642,-0.076320924,0.33659092,-0.10373557,-0.37198377,-0.19615202,-0.039631236,-0.041843567000000005,-0.010012785,0.21950015,0.16159928,0.19405957,-0.43763095,0.10273708,-0.11403594,0.0005772313,0.24676098,-0.14265202,0.073573835,-0.014889162,-0.0546649,0.11835828,-0.019952135,-0.3028998,-0.022382865,0.091369286,0.3304867,-0.1446595,-0.10576335,-0.10864471,0.17557296,0.07416337,0.1713145,-0.16199021,-0.3076442,0.052831113,-0.052996192,-0.20976874,-0.0049834237,-0.29182035,0.17023948,-0.046233285,0.34692863,-0.03483635,0.21045387,0.13071302,-0.13703927,-0.07043899,-0.2484839,0.07485662,0.02481633,-0.043786045,-0.00336774,0.3505731,0.16826226,-0.007168847,-0.20829959,0.06851946,-0.2047391,-0.063758284,0.16918023,0.28453773,0.12699375,-0.07138822,-0.21456727,-0.33364984,0.17458129,0.3293285,-0.40748736,-0.13131936,-0.009751943,-0.11504683,0.03593459,0.12897715,0.29557618,0.118624486,0.23838645,0.30397642,-0.0075906976,-0.6506592,-0.45637193,-0.29994190000000004,0.11921093,-0.07014719400000001,-0.30056736,0.016321931,-0.109744154,0.35540995,-0.17632467,0.22605139,0.31892785,-0.014307339,0.36412683,-0.10902144,-0.41282198,0.067647055,0.08888676,0.15929371,0.24921516,0.21727507,-0.07190206,0.11203301,0.092715554,-0.37435243,0.22503407,0.06541894,-0.047299683,-0.25553995,-0.16949432,0.036520958,0.2691992,0.15775903,0.039844625,0.19761863,-0.02124387,0.08688127,-0.061665863,0.18832414,0.4312163,0.099687375,0.18682037,-0.2574471,0.0,9.0
10.1016/j.leaqua.2008.11.002,0.14005035,0.28399578,-0.20264351,0.093970284,0.32250500000000004,0.15180713,0.04592826,-0.09535903,-0.035740692000000004,0.53581756,0.15595479999999998,-0.13928549,-0.12747063,0.16111192,0.14443095,0.11173937,-0.08341156,-0.23794402,0.021848226,0.044837933,0.19311436,0.15869115,0.1234238,0.079714835,-0.011496009,-0.13742281,-0.13146414,-0.20659415,-0.22600977,0.021140164,0.107611515,0.13367222,0.294578,0.020807628,0.19247605,-0.346056,-0.15303819,0.3304705,0.16397475,0.21723458,-0.33662388,0.015053361,0.03132975,-0.19122225,0.058684856,-0.112670995,-0.12216915,-0.052352823,0.109011024,0.14283322,-0.44469395,0.026493369,-0.08862696,0.02258237,0.04380329,0.25780132,-0.041971803,0.35946757,-0.032283794,-0.050560605,0.1978312,0.0475094,-0.14576839,-0.04200853,0.0005200166000000001,0.1340716,0.24456856,-0.009052137,-0.07204324,-0.24648248,-0.07225326,-0.19278564,0.1973946,0.080095485,0.22180589,0.06020858,0.27876392,0.16029477,-0.1889575,0.15710895,0.2398396,-0.4936566,-0.37880185,0.06655594,0.3008196,0.076392874,0.100582704,0.28844053,0.018488875,0.42890915,0.107184015,0.23555945,-0.23582149,-0.32287523,0.11401803,0.058155566,0.25072265,-0.33102584,0.019262444,-0.08305395,0.1113347,-0.37438285,0.04028636,0.19963537,-0.36403364,-0.029927917,-0.123443775,-0.30424616,-0.061800808,0.056994695,-0.04271273,0.4720314000000001,0.18664303,-0.090867475,0.023026329,-0.052176584000000005,-0.13933852,0.16012925,0.12538123,0.24173246,-0.298046,-0.01975408,0.38278407,0.29252613,0.16342796,0.34176242,0.032274283,-0.24659297,-0.07876712,-0.16338795,0.003291382,0.4918808,-0.045504473,0.11842662,-0.1841494,1.0,1.0
10.1257/app.3.3.55,0.02966478,0.16153370000000006,-0.17737213,0.08371946,0.82629037,-0.15308815,0.18981831,-0.20640546,-0.09282627,0.13952874,0.027817482,-0.15253183,-0.16772057,0.25074518,0.016712029,0.10472786,-0.029289972,-0.37751147,-0.053224705,0.15231889999999998,0.049406156,-0.015894601,0.22191916,0.08517639,0.24629511,-0.23737313,0.19962263,-0.28155820000000004,-0.064990535,0.03749439,0.164956,0.27630147,0.23580664,-0.19709116,0.22489333,0.1137026,-0.03548064,-0.034403875,0.08067921,0.103742704,-0.12729852,-0.112676084,-0.14187529999999998,0.027538534,0.18295999,0.27246034,-0.18658836,0.0019217401,-0.04773363,0.026063183,-0.22966729,-8.715213e-05,-0.33127594,0.25057498,-0.07294969,0.5019791,-0.16354613,0.14598788,0.21979758,-0.12430147,-0.24665315,-0.14378197,0.06978188,0.11877647,0.21423222,-0.16758995,0.45218346,0.1354119,-0.19269475,-0.04099239,-0.06425724,-0.30229428,-0.10441061,0.33982128,0.35368624,-0.13543594,-0.021535657000000003,0.10418427,-0.18772379,0.2163982,0.03564158,-0.22294638,-0.2003585,-0.09802428,0.059647284,-0.094401605,0.21538275,0.24322325,0.07088791,0.06317065,0.030032657,-0.21418555,-0.46631163,-0.4476662,-0.16932657,0.17923906,0.096261345,-0.29457802,0.043506306,0.012613061,0.4368411,-0.21304128,-0.02179014,0.1926693,-0.043228567,0.009291309,-0.19374315,-0.13178673,-0.03208947,-0.27169466,0.23930034,0.30633786,0.037944086,-0.10950568,-0.30077815,0.18736495,-0.16992292,0.07209972,0.12629552,0.25633982,-0.32596588,0.05710881,0.0069524357,0.2986937,0.070328616,0.0014455107,0.042090263,-0.032693934,-0.037126776,0.046383545,0.011227164,0.5407191,-0.055870436,-0.05384548,-0.16633411,1.0,8.0
